year,province,area_name,working_address,city,district,department_code,position_code,department_system,department,sub_department,position_name,major_requirement,degree_requirement,employ_count,employ_count_desc,interview_ratio,remark,competition_ratio,system_ratio,department_ratio,enrollment_count
2026,山东,博山区,山东 淄博市 博山区,淄博市,博山区,,13703003019000001,党委组织部,淄博市博山区委组织部,博山区城西街道,财务统计职位,本科：统计学类，工商管理类（会计学、财务管理、审计学专业）、；研究生：统计学一级学科，应用经济学一级学科（统计学二级学科）、，工商管理学一级学科（会计学、财务管理、财务学、审计学二级学科）、,本科及以上,1,1,,,,,,
2026,山东,博山区,山东 淄博市 博山区,淄博市,博山区,,13703012004000001,人民法院,淄博市中级人民法院,博山区人民法院,法官助理职位A,本科：法学专业；研究生：法学（0301），法律类,本科及以上,1,1,,通过国家统一法律职业资格考试，取得《法律职业资格证书》 (A证)资格；以研究生学历报考的，本科阶段应为普通高等学校毕业，并取得相应的学历、学位；其他要求详见2026年度山东省法院系统考试录用公务员简章,,,,
2026,山东,博山区,山东 淄博市 博山区,淄博市,博山区,,13703012004000002,人民法院,淄博市中级人民法院,博山区人民法院,法官助理职位B,本科：法学专业；研究生：法学（0301），法律类,本科及以上,1,1,,通过国家统一法律职业资格考试，取得《法律职业资格证书》 (A证)资格；以研究生学历报考的，本科阶段应为普通高等学校毕业，并取得相应的学历、学位；其他要求详见2026年度山东省法院系统考试录用公务员简章,,,,
2026,山东,博山区,山东 淄博市 博山区,淄博市,博山区,,13703013003000001,人民检察院,淄博市人民检察院,博山区人民检察院,检察官助理职位A,本科：法学类，侦查学、经济犯罪侦查、犯罪学、技术侦查学专业；研究生：法学（0301），公安学一级学科（侦查学、犯罪学二级学科），法律类，警务专业学位,本科及以上,1,1,,通过国家统一法律职业资格考试，取得A类法律职业资格证书；取得普通高等学校本科学历、学士学位；其他要求详见《2026年度山东省检察机关考试录用公务员简章》,,,,
2026,山东,博山区,山东 淄博市 博山区,淄博市,博山区,,13703013003000002,人民检察院,淄博市人民检察院,博山区人民检察院,检察官助理职位B,本科：法学类；研究生：法学（0301），法律类,本科及以上,2,2,,通过国家统一法律职业资格考试，取得A类法律职业资格证书；取得普通高等学校本科学历、学士学位；其他要求详见《2026年度山东省检察机关考试录用公务员简章》,,,,
2026,山东,博山区,山东 淄博市 博山区,淄博市,博山区,,13703013003000003,人民检察院,淄博市人民检察院,博山区人民检察院,司法警察职位,本科：法学类、公安学类；研究生：法学类、公安学一级学科,本科及以上,1,1,,年龄应当在18周岁以上、30周岁以下（1994年11月至2007年11月期间出生），2026年应届硕士、博士研究生报考的，放宽到35周岁以下（1989年11月以后出生）；符合《公务员录用体检特殊标准（试行）》对人民警察职位身体条件的要求；须参加体能测试，参照《公安机关录用人民警察体能测评项目和标准》执行；其他要求详见《2026年度山东省检察机关考试录用公务员简章》,,,,
2026,山东,博山区,山东 淄博市 博山区,淄博市,博山区,,13703015007000001,公安局,淄博市公安局,淄博市公安局博山分局,特警职位,不限,本科及以上,5,5,,1.年龄为18周岁以上、25周岁以下；2.按照招录公安机关人民警察要求开展体能测评；3.单侧裸眼视力低于4.8，不合格；4.其他要求详见2026年度山东省公安机关考试录用公务员（人民警察）简章,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007001000001,党委组织部,淄博市高青县委组织部,高青县纪委监委机关,纪检监察职位,本科：法学类，公安学类，计算机类；研究生：法学、纪检监察学、公安学、计算机科学与技术一级学科,本科及以上,1,1,,"1.身体健康，能适应经常性出差，建议男性报考；
2.除符合公告规定的回避关系外，近亲属为本级或上一级纪检监察机关重点监督对象或在本级纪检监察机关工作的，也不得报考",,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007002000001,党委组织部,淄博市高青县委组织部,高青县教育和体育局,教育管理职位,研究生：教育学（0401）,硕士研究生及以上,1,1,,,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007003000001,党委组织部,淄博市高青县委组织部,高青县工业和信息化局,企业监管职位,本科：机械类，材料类，电子信息类，计算机类，化工与制药类，轻工类；研究生：机械工程、材料科学与工程、电子科学与技术、计算机科学与技术、化学工程与技术、轻工技术与工程一级学科,本科及以上,1,1,,,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007004000001,党委组织部,淄博市高青县委组织部,高青县财政局,经济管理职位,研究生：应用经济学一级学科，工商管理学一级学科（会计学、财务管理、财务学、审计学二级学科）、,硕士研究生及以上,1,1,,工作强度大，经常加班，建议男性报考,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007005000001,党委组织部,淄博市高青县委组织部,高青县自然资源局,国土空间规划职位,本科：测绘类，建筑类，地理科学类，公共管理类（土地资源管理、自然资源登记与管理专业）、；研究生：理学（07），工学（08）,本科及以上,1,1,,,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007006000001,党委组织部,淄博市高青县委组织部,高青县住房和城乡建设局,规划建设职位,本科：计算机类，土木类，管理科学与工程类；研究生：计算机科学与技术、土木工程、管理科学与工程一级学科,本科及以上,1,1,,,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007007000001,党委组织部,淄博市高青县委组织部,高青县水利局,水利工程管理职位,本科：土木类，水利类；研究生：土木工程、水利工程一级学科,本科及以上,1,1,,,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007008000001,党委组织部,淄博市高青县委组织部,高青县农业农村局,综合行政职位,本科：生物科学类，植物生产类（农学专业）、；研究生：作物学一级学科,本科及以上,1,1,,,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007009000001,党委组织部,淄博市高青县委组织部,高青县卫生健康局,卫生管理职位,本科：基础医学类，临床医学类，公共卫生与预防医学类；研究生：基础医学、临床医学、公共卫生与预防医学一级学科,本科及以上,1,1,,,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007010000001,党委组织部,淄博市高青县委组织部,高青县综合行政执法局,综合执法职位,不限,专科及以上,1,1,,,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007011000001,党委组织部,淄博市高青县委组织部,高青县残联机关,行政管理职位,本科：法学类，中国语言文学类，新闻传播学类，计算机类，生物医学工程类，工商管理类，公共管理类；研究生：法学、中国语言文学、新闻传播学、计算机科学与技术、生物医学工程、工商管理学、公共管理学一级学科,本科及以上,1,1,,,,,,
2026,山东,高青县,山东 淄博市 高青县,淄博市,高青县,,13703007012000001,党委组织部,淄博市高青县委组织部,高青县粮食和物资储备服务中心,行政管理职位,本科：农业经济管理类，工商管理类，食品科学与工程类；研究生：工商管理学、食品科学与工程一级学科,本科及以上,1,1,,,,,,
